kode,nama,url
879,Aktivitas sosial di dalam panti lainnya ytdl,https://klasifikasi.web.bps.go.id/app/view/kbli2020/879
881,Aktivitas Sosial Tanpa Akomodasi Untuk Lanjut Usia Dan Penyandang Disabilitas,https://klasifikasi.web.bps.go.id/app/view/kbli2020/881
889,Aktivitas Sosial Tanpa Akomodasi Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/889
900,"Aktivitas Hiburan, Kesenian Dan Kreativitas",https://klasifikasi.web.bps.go.id/app/view/kbli2020/900
910,"Perpustakaan, Arsip, Museum Dan Kegiatan Kebudayaan Lainnya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/910
920,Aktivitas Perjudian Dan Pertaruhan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/920
931,Aktivitas olahraga,https://klasifikasi.web.bps.go.id/app/view/kbli2020/931
932,Aktivitas rekreasi lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/932
941,"Aktivitas organisasi bisnis, pengusaha dan profesi",https://klasifikasi.web.bps.go.id/app/view/kbli2020/941
942,Aktivitas organisasi buruh,https://klasifikasi.web.bps.go.id/app/view/kbli2020/942
949,Aktivitas organisasi lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/949
951,Reparasi komputer dan alat komunikasi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/951
952,Reparasi barang keperluan pribadi dan perlengkapan rumah tangga,https://klasifikasi.web.bps.go.id/app/view/kbli2020/952
961,"Aktivitas Jasa perorangan untuk kebugaran, Bukan olahraga",https://klasifikasi.web.bps.go.id/app/view/kbli2020/961
962,Aktivitas penatu,https://klasifikasi.web.bps.go.id/app/view/kbli2020/962
969,Aktivitas Jasa perorangan lainnya ytdl,https://klasifikasi.web.bps.go.id/app/view/kbli2020/969
970,Aktivitas Rumah Tangga Sebagai Pemberi Kerja Dari Personil Domestik,https://klasifikasi.web.bps.go.id/app/view/kbli2020/970
981,Aktivitas yang menghasilkan barang oleh rumah tangga yang digunakan untuk memenuhi kebutuhan sendiri,https://klasifikasi.web.bps.go.id/app/view/kbli2020/981
982,Aktivitas yang menghasilkan jasa oleh rumah tangga yang digunakan untuk memenuhi kebutuhan sendiri,https://klasifikasi.web.bps.go.id/app/view/kbli2020/982
990,Aktivitas Badan Internasional Dan Badan Ekstra Internasional Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/990
