kode,nama,url
3272,Pengembangbiakan Crustacea yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03272
3273,Pengembangbiakan Mollusca yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03273
3274,Pengembangbiakan Coelenterata yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03274
3275,Pengembangbiakan Echinodermata yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03275
3276,Pengembangbiakan Amphibia yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03276
3277,Pengembangbiakan Reptilia yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03277
3278,Pengembangbiakan Mamalia yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03278
3279,Pengembangbiakan Algae dan Biota Perairan Lainnya yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03279
5100,Pertambangan Batu Bara,https://klasifikasi.web.bps.go.id/app/view/kbli2020/05100
5200,Pertambangan Lignit,https://klasifikasi.web.bps.go.id/app/view/kbli2020/05200
6100,Pertambangan Minyak Bumi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/06100
6201,Pertambangan Gas Alam,https://klasifikasi.web.bps.go.id/app/view/kbli2020/06201
6202,Pengusahaan Tenaga Panas Bumi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/06202
7101,Pertambangan Pasir Besi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/07101
7102,Pertambangan Bijih Besi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/07102
7210,Pertambangan Bijih Uranium Dan Torium,https://klasifikasi.web.bps.go.id/app/view/kbli2020/07210
7291,Pertambangan Bijih Timah,https://klasifikasi.web.bps.go.id/app/view/kbli2020/07291
7292,Pertambangan Bijih Timah Hitam,https://klasifikasi.web.bps.go.id/app/view/kbli2020/07292
7293,Pertambangan Bijih Bauksit,https://klasifikasi.web.bps.go.id/app/view/kbli2020/07293
7294,Pertambangan Bijih Tembaga,https://klasifikasi.web.bps.go.id/app/view/kbli2020/07294
7295,Pertambangan Bijih Nikel,https://klasifikasi.web.bps.go.id/app/view/kbli2020/07295
7296,Pertambangan Bijih Mangan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/07296
7299,Pertambangan Bahan Galian Lainnya Yang Tidak Mengandung Bijih Besi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/07299
7301,Pertambangan Emas Dan Perak,https://klasifikasi.web.bps.go.id/app/view/kbli2020/07301
7309,Pertambangan Bijih Logam Mulia Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/07309
8101,Penggalian Batu Hias Dan Batu Bangunan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08101
8102,Penggalian Batu Kapur/Gamping,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08102
8103,Penggalian Kerikil (Sirtu),https://klasifikasi.web.bps.go.id/app/view/kbli2020/08103
8104,Penggalian Pasir,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08104
8105,Penggalian Tanah dan Tanah Liat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08105
8106,Penggalian Gips,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08106
8107,Penggalian Tras,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08107
8108,Penggalian Batu Apung,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08108
8109,"Penggalian batu, pasir dan tanah liat lainnya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/08109
8911,Pertambangan Belerang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08911
8912,Pertambangan Fosfat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08912
8913,Pertambangan Nitrat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08913
8914,Pertambangan Yodium,https://klasifikasi.web.bps.go.id/app/view/kbli2020/08914
8915,Pertambangan Potash (Kalium Karbonat),https://klasifikasi.web.bps.go.id/app/view/kbli2020/08915
